artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Armin van Buuren,32aXcAaApfTbkZEuoWSOMg,A State Of Trance (ASOT 874) - Upcoming Events,0.261,0.48100000000000004,33400,0.7829999999999999,0.0,11,0.644,-10.937000000000001,0,0.35600000000000004,77.539,3,0.752,13
Armin van Buuren,3VpWFnitRRiO8keadeQyEi,Shivers (ASOT 874) - ALPHA 9 Remix,0.000121,0.44,322400,0.789,0.235,1,0.242,-10.886,1,0.0473,127.963,4,0.192,16
ALPHA 9,0DL6M2BeSEKJjrLEj54LvG,Sleepwalker (ASOT 874),4.270000000000001e-05,0.21,189100,0.506,0.038,4,0.207,-10.958,0,0.0512,122.931,4,0.134,16
ARTY,6cgMlo8GpIxQ6MwPkQzLZm,Must Be The Love (ASOT 874),4.2000000000000004e-06,0.485,60000,0.86,0.823,11,0.34700000000000003,-12.26,0,0.41,127.993,4,0.311,15
ALPHA 9,11skvfhQuB4tg0gsGSNc6b,Higher Place (ASOT 874),0.371,0.397,37434,0.631,0.514,8,0.488,-13.277999999999999,0,0.0506,128.084,4,0.66,15
Andrew Bayer,5oeKCFPdQaEE8NWjN3dqmr,Nobody Told Me (ASOT 874),0.000127,0.461,105200,0.86,0.9,2,0.434,-11.482999999999999,1,0.0572,127.98200000000001,4,0.493,14
Armin van Buuren,7KlQI5zs17kOUhfYY3o0vN,A State Of Trance (ASOT 874) - Outro,0.0282,0.0,33310,0.524,0.0,11,0.6579999999999999,-11.89,0,0.0,0.0,0,0.0,13
Xavier Wulf,5w4P88ZGRvKpUSmHNiWKjP,Riding Shotgun in Japan (feat. KOHH),0.115,0.774,163835,0.54,0.0,2,0.79,-9.954,0,0.16,129.918,4,0.541,38
Frédéric Chopin,1sIzPJtHugaVr4lS4GlGqv,"舟歌 嬰ヘ長調, 作品 60",0.993,0.318,523227,0.0749,0.871,6,0.0873,-24.19,1,0.0353,88.744,3,0.0753,13
Frédéric Chopin,18SclPdDvdlvP0Qr0EBjmd,"スケルツォ 第 2番 変ロ長調, 作品 31",0.99,0.41200000000000003,563880,0.126,0.91,1,0.0989,-21.511999999999997,1,0.0437,137.81799999999998,3,0.139,12
Frédéric Chopin,3qZcJHsw6VpMQTjS7OSBHZ,"バラード 第 1番 ト短調, 作品 23",0.988,0.248,508267,0.14,0.898,7,0.114,-22.956,0,0.0452,74.366,4,0.0743,13
Frédéric Chopin,15kCzOEInAZaXUb0V6mSTN,"練習曲, 作品 25 第 1番: 変イ長調 エオリアン・ハープ",0.985,0.184,156613,0.0697,0.846,8,0.12,-26.375999999999998,1,0.0344,88.595,4,0.0607,13
Frédéric Chopin,03mapUPUz3e1zrfddrzoTi,"練習曲, 作品 25 第 9番: 変ト長調 蝶々",0.987,0.535,69813,0.23800000000000002,0.883,6,0.136,-22.099,1,0.0508,101.77,4,0.715,10
Xavier Wulf,2a4EjsC0cpRXPQ9moclzbi,Check It Out (Remix) [feat. Skepta],0.315,0.8420000000000001,121555,0.653,0.0,9,0.10400000000000001,-8.046,0,0.135,156.006,4,0.8440000000000001,41
Spirit Animal,3feiDuC0ErNBTyFt61mDpJ,YEAH!,0.000254,0.523,196343,0.665,0.011000000000000001,4,0.11,-5.686,1,0.0667,168.085,4,0.386,34
Bmbu,2fO7Ldwx0BMh616lc5lwrp,Running Water,0.212,0.778,57391,0.45799999999999996,0.589,10,0.0878,-13.004000000000001,0,0.0857,91.98100000000001,4,0.171,13
Jvnior,0wHTdKho5nt3akZbp06Sxb,Need You,0.166,0.748,146308,0.637,0.0036,2,0.321,-7.1129999999999995,1,0.0626,104.995,4,0.6709999999999999,20
Natalie Stovall,4f0fNn7xBu6COtRfMAzjJ5,Can't Love You No More,0.008879999999999999,0.5720000000000001,184240,0.9390000000000001,0.0,4,0.287,-3.415,0,0.106,106.041,4,0.591,23
Jon Z,4e2cAiSYtXiDzomtvBS4CT,The timeless one,0.0441,0.41200000000000003,184750,0.618,0.294,6,0.191,-7.0489999999999995,1,0.0286,180.007,4,0.139,23
Smutelish,3WD3kGgHCPOTBGvKThRdmx,Remembering,0.873,0.71,44716,0.392,0.00045599999999999997,0,0.0895,-7.129,1,0.48100000000000004,90.71,4,0.943,11
Jon Z,3JMsCeOPEl9furVi811r7e,The movie,0.00182,0.524,227027,0.2,0.9440000000000001,0,0.0758,-26.135,1,0.0496,148.03,4,0.17600000000000002,22
Rakeem Miles,2cbPnoLB6GglJnNhYWiz0j,Hardway,0.0236,0.9440000000000001,183273,0.752,0.00126,11,0.115,-6.556,1,0.0775,110.06200000000001,4,0.295,30
Mantraa,4dVWz5zq7XXigjOfrAfI19,Movin On,0.00162,0.779,180000,0.8590000000000001,0.0152,5,0.225,-3.977,1,0.0661,120.023,4,0.5589999999999999,29
Buhano,2balIZYS6gDyGSD24epoMq,Fepa,0.371,0.606,127409,0.5920000000000001,0.898,0,0.111,-10.802999999999999,1,0.0375,122.735,4,0.8390000000000001,15
Joe,1Ty1P2mivBFaWI50t2Q7xA,Red Planet - Quiet Land Extended,0.157,0.789,374840,0.976,0.804,0,0.039,-11.106,1,0.0598,134.89600000000002,4,0.6759999999999999,9
Curtis Walsh,0C5jmw61aKNP6ngy0FXm56,Full Recovery,0.7859999999999999,0.524,176135,0.307,0.0,9,0.111,-9.753,1,0.0465,153.157,4,0.408,57
Alexander Gold,6619EaPz9Kyp57avUUgfpK,Troubled,0.7290000000000001,0.45899999999999996,202406,0.501,0.0,10,0.159,-5.747999999999999,1,0.0317,71.929,4,0.41,6
Kojbob,1pJbpm3de0PuBXebR9L5sg,AC,0.0155,0.747,127241,0.495,0.142,4,0.155,-10.975,0,0.0452,122.929,4,0.825,15
deadmau5,6vx0xD9tCnPhbOdC1s0cHM,imaginary friends - ov,0.5720000000000001,0.0971,103125,0.17800000000000002,0.934,7,0.0824,-15.84,1,0.0351,169.53400000000002,4,0.0458,42
Death Grips,7HmEH46Z57kyKbVO8JvlQQ,Little Richard,0.0009119999999999999,0.484,145382,0.929,0.0968,9,0.344,-4.552,0,0.11900000000000001,138.36,4,0.596,39
Nathan Fouts,2HnwAMmCf1bn0DEZZq1Zsp,Educated,0.247,0.466,272000,0.513,0.0,4,0.0934,-9.816,1,0.10800000000000001,110.186,4,0.235,9
Zallow Chance,0pQjDP36VInPlF3iA1BsJ1,Joy Wishes,0.38299999999999995,0.17300000000000001,151745,0.461,0.785,7,0.344,-6.372999999999999,0,0.0327,95.243,4,0.105,6
Betty Who,6iNqFvePdXbWtp3bZWx21Q,Taste - DSKO Remix,0.0614,0.7559999999999999,236348,0.47200000000000003,9.800000000000001e-06,5,0.0871,-9.644,0,0.0726,114.96,4,0.519,29
Ne-Yo,70roSl0y52nrJIMCzsb92H,OCEAN SURE,0.153,0.36200000000000004,224120,0.449,0.000177,9,0.16,-7.7,1,0.0474,97.876,5,0.19699999999999998,45
Marvelus Fame,1D0WEXnRvglieRauHKrypU,Camara Lenta,0.679,0.718,205822,0.695,2.84e-06,5,0.0902,-6.039,1,0.213,142.109,4,0.467,44
Chaos Chaos,35hWFT2iRk3hUYUnYRY9YL,Kanye's Bday Song,0.040999999999999995,0.8290000000000001,128000,0.727,4.24e-05,1,0.121,-8.942,1,0.122,122.04899999999999,4,0.895,40
Alex Da Kid,1Fj145pL4KfM2dyqabvkvl,"Go 2.0 (feat. Jorja Smith, H.E.R. and Rapsody)",0.0237,0.586,207173,0.569,0.0,1,0.179,-6.507000000000001,0,0.0649,132.71200000000002,4,0.65,45
Kygo,0zhBS3T33cnJUwfoOEmlCL,Kids in Love (feat. The Night Game) - The Him Remix,0.10400000000000001,0.532,195920,0.723,9.28e-06,0,0.114,-4.691,1,0.0449,125.071,4,0.18100000000000002,51
Hosannas,6njLwZapKia8OaFhftXZY3,Hands,0.5579999999999999,0.616,281958,0.419,0.000348,9,0.0636,-9.31,0,0.0303,138.985,4,0.32799999999999996,41
Chris Lane,5IuclbcdIMGedvvvhWgdYh,Number One,0.41700000000000004,0.589,222387,0.745,0.0,0,0.195,-3.821,1,0.0288,131.912,4,0.484,33
Brandon Rose,7CYPtlmdE6YUG42VIAxbil,Money Power Respect,0.0932,0.669,206821,0.8270000000000001,0.0,8,0.24,-5.426,0,0.257,116.14,5,0.298,7
Rico Nasty,4rNcajJ4guG6OnbMp7TkgK,In The Air (feat. BlocBoy JB),0.207,0.8440000000000001,178405,0.9309999999999999,0.0,11,0.11900000000000001,-2.01,0,0.239,139.924,4,0.8490000000000001,40
Dawes,3hiLVLYbopkDcZG781UMbx,Stay Down,0.616,0.732,200352,0.494,0.000481,4,0.109,-10.033,1,0.0328,115.85700000000001,4,0.765,39
Sleepdealer,5DqI43xcMCpjgJf20fxPuG,Back in Tokyo,0.892,0.7659999999999999,103036,0.33799999999999997,0.479,0,0.105,-13.110999999999999,1,0.546,84.02600000000001,4,0.6729999999999999,32
Jim James,7FWL3U5cjcbLZxLzBKJbXC,Throwback,0.0224,0.402,318800,0.8640000000000001,6.97e-06,6,0.0777,-5.316,1,0.0481,117.281,4,0.48700000000000004,37
Zaxx,70lQUUXt7X3MUdP1s3Sqey,Together,8.66e-05,0.526,235779,0.48200000000000004,0.557,9,0.429,-6.358,1,0.035,84.96799999999999,4,0.04,39
Jon Z,4sCUhnHVWneQFZHslU1bqv,Dialo,0.652,0.748,195362,0.6940000000000001,0.0,4,0.725,-7.042000000000001,0,0.16,125.195,4,0.601,45
Neko Case,52nxKZY1nWQoBQxuO9uISM,Curse of the I-5 Corridor,0.433,0.359,421244,0.573,0.00139,9,0.354,-8.92,0,0.0503,148.029,4,0.35200000000000004,42
Espinoza Paz,7bjAtBIgDlmTQAILEtww40,El Próximo Viernes,0.696,0.7829999999999999,251992,0.43200000000000005,1.05e-06,0,0.0382,-5.551,1,0.034,136.092,3,0.72,49
Slim.,7vQ2imuLnoKVXr44CVIrq0,crimson,0.396,0.882,120935,0.188,0.828,0,0.0977,-8.841000000000001,1,0.304,86.684,4,0.79,45
Monique Nikkole,1uQRcSQv8a6UZPjlzmgTXC,I Feel Love,0.00456,0.7120000000000001,232500,0.395,0.166,7,0.11599999999999999,-11.485,0,0.0506,127.99799999999999,4,0.733,9
Ethan Payton,6JMPvJ6M6oHctDsIdGEcq5,On The Move,0.504,0.841,207652,0.402,3.17e-06,9,0.0984,-10.882,1,0.076,115.024,4,0.542,30
Row Cake,2tiFE78j5ICjsbLh6ETtk1,Murtoz,0.000381,0.8079999999999999,144405,0.695,0.93,10,0.11199999999999999,-7.947,0,0.0684,122.969,4,0.564,6
AP3,0dAj0cfixwiTN9J2LOb2oG,Have It (feat. Flo Rida) - Mark Stout & Scott Svejda Radio Mix,0.055999999999999994,0.526,194758,0.982,0.00677,6,0.349,-2.099,0,0.0769,123.958,4,0.6509999999999999,15
St. Lucia,590BlRXa6rxy6pf9ZtSBZZ,A Brighter Love - Edit,0.057,0.7929999999999999,235747,0.574,0.0008359999999999999,4,0.0864,-5.666,0,0.0338,114.014,4,0.4,36
Arcangel,72oPpfdPhYhfDA0mATrIto,Date Cuenta,0.53,0.597,204080,0.722,0.0008039999999999999,5,0.23600000000000002,-5.861000000000001,1,0.125,99.69,4,0.7490000000000001,44
Alok,74RrMiuSOzAHZEqLlC0BHz,Toda La Noche,0.379,0.735,186667,0.8190000000000001,0.0,0,0.0423,-4.809,1,0.124,90.039,4,0.616,52
Black Atlass,5jDp0atW1tJ1lcFSOPNHni,Pain & Pleasure,0.191,0.6809999999999999,194120,0.514,0.0207,1,0.0983,-6.272,0,0.0676,150.97899999999998,4,0.145,48
U2,5dqd0XHTV2porbqWrWtvrb,Love Is Bigger Than Anything In Its Way - HP. Hoeger Rusty Egan From The Heart Mix,0.0825,0.795,401960,0.607,0.0164,4,0.079,-6.784,1,0.0321,94.97200000000001,4,0.863,37
Jesse Baez,0qobkldTOAi5qGqJ75HNAK,Quiero Saber,0.00245,0.695,166253,0.818,3.36e-06,6,0.305,-5.532,0,0.0482,102.976,4,0.599,47
NOEL,4qmJgbYL2qPeUXmzKiB1co,Wood Worm,0.0049299999999999995,0.8079999999999999,89156,0.863,0.8109999999999999,9,0.381,-6.045,1,0.0412,140.039,4,0.359,44
Wet,5cDI5fy6WTipWVNoVXWVmb,Out of Tune,0.69,0.413,221933,0.272,7.04e-06,0,0.18,-10.388,1,0.0301,113.648,4,0.11900000000000001,41
Parcels,6tpAsLYl8JREa9JeMFUTBV,Bemyself,0.377,0.49700000000000005,147788,0.38299999999999995,2.53e-06,9,0.725,-13.44,1,0.0299,209.747,3,0.884,50
Rotund Twin,4heFNQ7iexEz7OHr9GpMZz,Possessed,0.0316,0.805,144405,0.695,0.9309999999999999,5,0.155,-8.57,1,0.0425,123.021,4,0.904,31
Mayday Parade,5vzoiQE2cXQalI7FzI8Qyf,Always Leaving,0.764,0.591,221414,0.321,0.00361,2,0.10400000000000001,-12.122,1,0.0297,109.936,4,0.5670000000000001,43
Galantis,7oFw1YAaMxJauUhTnrm0rk,Spaceship (feat. Uffie) - Denis First & Reznikov Remix,0.0531,0.691,184782,0.804,0.134,2,0.366,-4.38,0,0.0364,126.039,4,0.473,40
Day6,5sUQ5UfwoQWlfVprZ8dNmv,원하니까 Still,0.0761,0.465,251854,0.725,0.0,0,0.141,-3.495,1,0.038,179.872,4,0.32,50
Kamasi Washington,4DFhsqrWFcdn7hciEc2KVu,Can You Hear Him,0.29100000000000004,0.33899999999999997,534752,0.9109999999999999,0.9279999999999999,7,0.0896,-6.393,0,0.142,125.479,4,0.441,35
Landis,6bOl5FnEASu2y5UKoCratX,Ain't Drinking Alone,0.122,0.745,216393,0.8420000000000001,0.0,1,0.07400000000000001,-3.807,1,0.043,121.969,4,0.44799999999999995,40
Curren$y,3LIcEM8S2jrX6vA0OQXfBU,Modena Moves (feat. French Montana),0.314,0.53,174000,0.797,0.0,8,0.406,-7.292000000000001,0,0.389,79.928,4,0.5660000000000001,41
"Christone ""Kingfish"" Ingram",6m8HNk4CjfUInDqVyOQoTt,The Thrill Is Gone,0.0035399999999999997,0.66,256508,0.415,0.000518,4,0.16899999999999998,-15.015999999999998,1,0.151,90.384,4,0.537,45
The Tuesday Crew,3hqXUcu06ajELPBS3uhCD1,Summer Lovin',0.19399999999999998,0.7959999999999999,241244,0.331,0.0,0,0.159,-9.902999999999999,1,0.0521,137.968,4,0.632,39
Real Friends,3ERborbteaywSHGVapaBCJ,Take A Hint,0.00143,0.43700000000000006,179293,0.978,0.0,1,0.36,-3.945,1,0.109,162.018,4,0.653,40
Allie X,3rSv6B7qY7KW9hR5lMwCWX,Focus,0.198,0.569,227330,0.659,0.00618,0,0.142,-6.8389999999999995,1,0.083,167.893,4,0.612,39
IZII,0u2okiEIcmyhLwss67gMwV,Drifter,0.38,0.626,216942,0.838,0.0,10,0.212,-5.042,1,0.0518,110.023,4,0.131,43
Mister Cumbia,1t2FIX5J9j11d5fdh46YcJ,La Cumbia de Zague,0.0554,0.868,170553,0.721,0.000265,0,0.11699999999999999,-9.673,1,0.0462,120.977,4,0.904,42
Smutelish,5h1eV82CrY1WgcpAho74Rh,Funk the Police,0.0379,0.975,39457,0.10400000000000001,0.0043,4,0.10099999999999999,-9.714,1,0.275,122.08200000000001,4,0.215,14
Twice 20,05nFSAb3FCfyvLQOxvM0yT,Fallin' - GET FAR Remix,0.0478,0.41100000000000003,209738,0.8540000000000001,0.004220000000000001,0,0.0997,-4.487,0,0.0429,116.213,1,0.179,18
Gloria Trevi,47Y8o48cWHjMR0YyVccX8J,Que Me Duela,0.096,0.7170000000000001,202320,0.8140000000000001,0.000217,11,0.0631,-5.744,0,0.0665,93.021,4,0.535,52
Cody Johns,2KzFtGQvqxmaxvvtCxR7Nd,Smile,0.28,0.747,197076,0.634,0.0,1,0.0653,-5.834,1,0.1,103.84899999999999,4,0.451,34
Money Man,2jCPVc4w44ZjcFDFsPy1i0,Picky,0.0524,0.858,150912,0.405,0.0788,6,0.0997,-7.575,0,0.431,139.936,4,0.228,39
Beau Young Prince,1BeLO7QAJG0dC1TKva3x93,Kill Moe,0.172,0.866,163387,0.5760000000000001,1.56e-06,5,0.13,-8.851,1,0.209,150.079,4,0.713,40
Mark Knight,4eF2g9nh6lvp3pDC5GvxPj,Shamrat,0.00634,0.804,230323,0.982,0.863,2,0.185,-6.419,0,0.0698,124.0,4,0.405,41
Black Gloves,0f1s8Al4mg1Jan3BeDknbB,Big Smoke,0.0832,0.563,74340,0.8109999999999999,0.872,4,0.281,-4.296,0,0.0528,78.044,4,0.8370000000000001,25
Miky Woodz,0gBAr8mSDKLXhZFW0dNyc7,About Me,0.233,0.8190000000000001,252880,0.539,0.0,1,0.18100000000000002,-4.901,1,0.111,80.024,4,0.55,49
John Coltrane,7aGpjo6SB59tpTiMlD1uvL,Untitled Original 11383 - Take 1,0.706,0.429,341213,0.368,1.96e-06,8,0.294,-14.071,1,0.0404,111.348,4,0.596,45
Mura Kami,6F4pkNcQDdo9Q76nJh8pHA,Swaying Leaves,0.794,0.9009999999999999,130946,0.228,0.882,7,0.132,-16.019000000000002,0,0.259,88.04700000000001,4,0.828,27
Calvin Harris,7FliZx9wTDb0U1tPfS7AuX,One Kiss (with Dua Lipa) - Valentino Khan Remix,0.16899999999999998,0.8290000000000001,251429,0.664,0.000927,7,0.262,-4.191,1,0.0435,126.01700000000001,4,0.43200000000000005,49
Young Troubel,0O8RQg8tHSxahLdW3Hjry5,Patience,0.33899999999999997,0.598,224339,0.88,0.0,9,0.121,-4.171,0,0.20800000000000002,146.066,4,0.759,9
Wanna One - Triple Position,48fclYq7RZFrDji43rTW5E,Kangaroo (Prod. ZICO),0.0873,0.794,223081,0.6459999999999999,0.0,8,0.282,-6.852,1,0.235,139.97,4,0.711,52
French Montana,2RC86WM8zX8v1z4QNtZ2sI,New Goals (French Montana),0.11199999999999999,0.8,241587,0.7490000000000001,0.0,0,0.33399999999999996,-4.548,1,0.0593,115.07600000000001,4,0.247,44
AP3,0e2M0EcDiJdaDK8gZPyonE,Just The Same - AP3 House Remix,0.00121,0.804,258173,0.68,0.0137,4,0.063,-6.371,0,0.064,122.994,4,0.7170000000000001,22
Popcaan,4C0cgvQBKzgQpwmy5efnjE,Firm and Strong,0.0549,0.59,297699,0.494,0.0,2,0.0704,-7.0760000000000005,0,0.0654,140.032,4,0.249,45
Minus the Bear,1srXSgQdy5TKVzjD1THU7n,Fair Enough,0.00976,0.41200000000000003,256000,0.7829999999999999,0.00235,2,0.13699999999999998,-7.3839999999999995,1,0.0328,99.96,4,0.305,33
HoodRich Pablo Juan,2XrH4cpgCCLbjlVNlrtyxX,Go Crazy,0.256,0.83,166168,0.601,0.0,9,0.107,-8.023,1,0.34700000000000003,133.998,4,0.631,38
The Interrupters,4C0ZP5m9z0pfefQHUhach5,Gave You Everything,0.0007509999999999999,0.413,186120,0.987,0.00266,2,0.515,-3.096,1,0.10400000000000001,163.084,4,0.35200000000000004,48
Edwin Luna y La Trakalosa de Monterrey,66uQeH9fhRjc0ljwkYLlib,Dime Que Sí (Versión Banda),0.504,0.591,200147,0.532,0.0,4,0.145,-5.446000000000001,1,0.0293,145.971,3,0.585,39
Louis The Child,0kdkc4WGAjEoIzK87YZKvX,Better Not (feat. Wafia) - Zach Nicita Remix,0.0811,0.506,189996,0.807,0.00042800000000000005,1,0.29600000000000004,-4.442,0,0.0541,123.896,4,0.556,39
AK,3FvVXl9VvdZFOkHpFaecCe,Selfish,0.5670000000000001,0.637,207645,0.489,0.0,7,0.24600000000000002,-6.779,0,0.129,81.016,4,0.40299999999999997,47
Arcangel,7CvDGxMqOjJOrFtLmPA53H,En Su Boca,0.528,0.845,189987,0.665,0.000131,11,0.156,-4.958,1,0.203,128.069,4,0.251,45
Architects,2pHSfJPAYaSEvVBLBtp8R6,Doomsday - Piano Reprise,0.9209999999999999,0.34700000000000003,245856,0.127,0.000117,6,0.0793,-14.761,0,0.053,164.922,3,0.354,41
Calibre 50,1j8gLQNfFOI0vs8qcVTWwa,¿Por Qué Cambiaste De Opinión?,0.446,0.735,241907,0.49,3.52e-06,5,0.129,-4.937,1,0.0299,135.159,4,0.89,47
UnoTheActivist,34KYRfd10vDWs5mxE5s1fW,Lil Flip,0.0506,0.965,136107,0.8340000000000001,8.58e-06,5,0.106,-5.781000000000001,0,0.287,127.031,4,0.316,43
YUNGBLUD,0mN7aCKIsZcoPiUrh2OPsF,Die For The Hype,0.00299,0.7390000000000001,188800,0.847,0.0,9,0.49,-3.7089999999999996,1,0.0682,100.00299999999999,4,0.539,51
Owl City,0g5cBpjngd4btah5tkPneh,The 5th of July,0.603,0.645,251983,0.485,0.0191,6,0.0914,-8.943,1,0.0281,148.945,3,0.596,48
Wifisfuneral,5hCjqEyTxhzc4ApKchwIgU,Don't Touch Me (feat. KEY),0.252,0.7140000000000001,170899,0.897,0.0,1,0.195,-1.557,0,0.302,149.218,4,0.484,39
Erik Nieder,2h7lufkzcTZQFIk14THUHF,Better Than Life,0.031,0.526,284598,0.6709999999999999,0.0,0,0.0752,-7.51,1,0.0325,144.047,4,0.27399999999999997,27
Poppy,1HExJgzh18hPEaZIUmboXC,Metal,0.0005610000000000001,0.71,218621,0.746,0.294,6,0.114,-4.707,1,0.0353,125.016,4,0.862,41
Deafheaven,2nznScQCuL4r9OKMr4A7qc,Near,0.166,0.29600000000000004,328643,0.48,0.934,0,0.11199999999999999,-9.685,1,0.0281,133.509,4,0.157,40
mingi pak,76ZOGufpoUcIRUIi0bTs6g,one,0.821,0.727,75000,0.382,0.7120000000000001,9,0.113,-11.545,0,0.385,80.055,4,0.248,17
SHINee,2gL1DhV4XJxkzbFAYvRn0K,독감 Who Waits For Love,0.0955,0.36700000000000005,231178,0.7609999999999999,0.0,5,0.0886,-4.249,1,0.11699999999999999,92.927,4,0.344,43
John Coltrane,1vvMqMOGxXgaqprepMaatH,Vilia - Take 3,0.419,0.368,332827,0.44799999999999995,0.0,5,0.16,-13.123,1,0.0385,186.975,4,0.685,46
Capital Cities,3Tcb0KTrKKE2C8cGTRscpj,Venus & River,0.0061600000000000005,0.779,184893,0.552,2.61e-05,11,0.068,-6.047000000000001,0,0.0416,108.01299999999999,4,0.9670000000000001,15
SafetySuit,020CYST5igIc5Gx2HtRkJi,F E E L S,0.51,0.499,197647,0.36200000000000004,0.0,7,0.28,-8.206,1,0.0621,84.45,4,0.618,38
Dave East,5bZpg1d7joX8Yh6IVK4LTV,NYCHA,0.336,0.649,270560,0.779,0.0,8,0.125,-5.346,1,0.382,80.411,4,0.6729999999999999,43
Neffex,6aRYzvulEbltKobXPdWdcs,Alive,0.0299,0.607,180000,0.8,0.0,7,0.7070000000000001,-7.7010000000000005,1,0.0964,75.988,4,0.68,50
ZenAware,3Rlo8qTFVJjxJzUHhcVrIk,Ur Cute,0.444,0.948,192904,0.743,0.000772,6,0.0912,-3.6719999999999997,0,0.0646,102.03,4,0.551,37
Youngr,7jD0uPVFPEyqWbeuEarDgJ,Lost In Translation,0.000725,0.767,179915,0.675,0.00349,7,0.371,-7.881,1,0.0365,110.055,4,0.905,44
The Sisterhood Band,2sVvEIgn477aRZXk4QkLk9,Half Way,0.597,0.6679999999999999,220013,0.8009999999999999,4.39e-06,2,0.11,-4.284,1,0.0321,149.892,4,0.767,20
Joe,3FeufAV1f6fajILIQuAXMw,Red Planet - Red Planet Radio,0.0215,0.698,256080,0.968,0.862,7,0.111,-11.012,0,0.0337,136.884,4,0.39,1
Day6,1V5SnN2nJb2Yv0gKpXToMT,Stop The Rain,0.000305,0.484,280373,0.932,0.0,6,0.0768,-2.5610000000000004,0,0.0559,122.027,4,0.609,47
MF Eistee,1lDuKuXkQ0ZTVXXhUXyCZB,chimney,0.586,0.872,120000,0.142,0.0752,9,0.111,-10.472999999999999,0,0.537,88.171,4,0.528,45
Dirty Projectors,1Z3RQFrjlpxtD0vXuLRQJD,What Is The Time,0.397,0.757,195773,0.415,0.000492,5,0.0741,-3.827,1,0.0801,78.062,4,0.606,38
B.o.B,0rN10nW34Z4P90th3IZV3p,Gerald Levert,0.28,0.846,192000,0.629,0.0008609999999999999,9,0.096,-9.396,1,0.28,149.991,4,0.244,39
Joe,2o7oYjZuo3S2QitY4R5dII,Red Planet - Red Planet Extended,0.00339,0.7240000000000001,395442,0.97,0.8959999999999999,2,0.106,-8.415,1,0.0358,136.868,4,0.43200000000000005,0
Taska Black,25DHR3vMzKxc4pkdfNx1b9,Forever,0.0342,0.573,215172,0.5770000000000001,0.0,0,0.0936,-5.86,0,0.0451,72.57,4,0.28300000000000003,50
TAEYEON,1HVjqP22I8rGY1gyEqrEuy,Circus,0.669,0.75,234027,0.473,0.0,1,0.10300000000000001,-6.906000000000001,1,0.0427,108.016,4,0.337,52
Grupo Firme,09BifdevHYM2DrH3owXID3,Me Muero,0.36,0.716,158672,0.648,0.0,2,0.184,-4.412,1,0.0283,127.96700000000001,4,0.6729999999999999,41
The Devil Makes Three,7Fxupx0SQH9EPFKlQKyjNg,Bad Idea,0.0893,0.703,178427,0.7609999999999999,0.0,11,0.23800000000000002,-5.318,1,0.0281,118.986,4,0.929,25
MYA,01GkSQ5gDn2BHOfgfdUepy,Loco por Ti,0.0568,0.705,194674,0.7120000000000001,0.0,11,0.0921,-5.409,1,0.156,173.96400000000003,4,0.867,60
Young Fredo,31T4AoJOaXpzmvBZGxw2QS,Keep It Real,0.00345,0.755,252280,0.381,0.63,2,0.0834,-19.430999999999997,1,0.0704,99.986,4,0.298,34
Yung Pinch,5eImJYwPyrdhUqZ4gTO6Qs,"Another Day, Another Dollar",0.0905,0.632,201971,0.65,9.03e-06,8,0.11199999999999999,-6.809,1,0.0342,129.955,4,0.266,20
Calibre 50,5YioaXKnXJLCfpLTsxYSnb,Mi Paloma,0.359,0.742,143773,0.809,0.0,8,0.0998,-3.423,1,0.0325,118.059,4,0.937,43
Shwayze,1UGLjJ3C7V3BMLXpc5XJIL,Travelin',0.386,0.8190000000000001,239198,0.47,0.0,1,0.248,-7.189,1,0.0851,130.048,4,0.49,44
Sarah Reeves,4i73TuJFEmHsvzwWwmRaWQ,Easy,0.0176,0.618,211787,0.746,6.15e-05,7,0.0936,-5.144,0,0.0273,127.052,4,0.5,30
James Horner,11sHcngP8Odu0pmRhgaucQ,"Jake's First Flight (From ""Avatar"")",0.953,0.188,206613,0.28,0.8109999999999999,11,0.166,-17.162,1,0.0423,103.57700000000001,3,0.0904,12
The Regrettes,7522DukIFj1ApjJ5ntF4od,Helpless,0.000181,0.496,195403,0.843,0.00023999999999999998,9,0.35,-3.358,1,0.0537,163.955,4,0.703,44
CamelPhat,55DeU4jy32EJ4tFPgHBeGv,Dopamine Machine,0.0077,0.784,175926,0.903,0.00028,10,0.29100000000000004,-7.303999999999999,0,0.0423,124.01899999999999,4,0.405,36
Mom Jeans.,2dPeqGHYLIRUu9hkVKPwqB,I left my towel at my friend's house and then they moved PT 1,0.000637,0.695,155109,0.674,0.033,0,0.396,-7.314,1,0.0365,126.101,4,0.341,41
D.O.D,5FCMtcrNxuaw1PCN0xDG2t,Glow,0.5489999999999999,0.619,192877,0.91,0.0,1,0.32799999999999996,-2.761,0,0.133,125.97200000000001,4,0.41200000000000003,43
Iamjakehill,0LCCBPmALbnVwvFgMv1urS,New Wave,0.564,0.963,128139,0.748,1.09e-06,0,0.0887,-4.942,1,0.0537,110.976,4,0.903,46
Silent Poets,3NMORNJPqARzfspojSKfRJ,Asylums for the feeling feat. Leila Adu,0.00433,0.401,429251,0.425,0.0633,9,0.0857,-9.552999999999999,0,0.0256,81.97399999999999,4,0.0818,46
